shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20241002_1558,2024,10,2,7,渡辺翔,09:00,17:00,09:03,16:56,7.0,6.9,60,0,TRUE,TRUE,"遅刻, 早退"
SH20241002_1559,2024,10,2,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241003_1560,2024,10,3,1,田中太郎,14:00,18:00,13:59,17:56,4.0,4.0,0,0,FALSE,TRUE,早退
SH20241003_1561,2024,10,3,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241003_1562,2024,10,3,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241003_1563,2024,10,3,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241004_1564,2024,10,4,3,鈴木次郎,09:00,13:00,09:07,13:00,4.0,3.9,0,0,TRUE,FALSE,遅刻
SH20241004_1565,2024,10,4,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241004_1566,2024,10,4,10,加藤真由美,13:00,21:00,13:00,21:18,7.0,7.3,60,18,FALSE,FALSE,
SH20241005_1567,2024,10,5,1,田中太郎,09:00,13:00,09:00,13:16,4.0,4.3,0,16,FALSE,FALSE,
SH20241005_1568,2024,10,5,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241005_1569,2024,10,5,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241005_1570,2024,10,5,10,加藤真由美,14:00,18:00,13:55,18:00,4.0,4.1,0,5,FALSE,FALSE,
SH20241006_1571,2024,10,6,1,田中太郎,13:00,21:00,13:00,21:06,7.0,7.1,60,6,FALSE,FALSE,
SH20241006_1572,2024,10,6,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241006_1573,2024,10,6,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241006_1574,2024,10,6,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241006_1575,2024,10,6,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241006_1576,2024,10,6,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241007_1577,2024,10,7,2,佐藤花子,09:00,13:00,08:57,13:00,4.0,4.0,0,3,FALSE,FALSE,
SH20241007_1578,2024,10,7,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241007_1579,2024,10,7,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241007_1580,2024,10,7,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241007_1581,2024,10,7,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241007_1582,2024,10,7,9,小林大輔,09:00,17:00,09:05,17:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20241008_1583,2024,10,8,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241008_1584,2024,10,8,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241008_1585,2024,10,8,4,山田美咲,09:00,17:00,09:00,17:01,7.0,7.0,60,1,FALSE,FALSE,
SH20241008_1586,2024,10,8,5,高橋健太,09:00,13:00,09:00,12:46,4.0,3.8,0,0,FALSE,TRUE,早退
SH20241008_1587,2024,10,8,7,渡辺翔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241008_1588,2024,10,8,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241008_1589,2024,10,8,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241009_1590,2024,10,9,1,田中太郎,13:00,21:00,13:04,21:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20241009_1591,2024,10,9,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241009_1592,2024,10,9,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241009_1593,2024,10,9,7,渡辺翔,09:00,17:00,09:05,17:14,7.0,7.2,60,9,TRUE,FALSE,遅刻
SH20241010_1594,2024,10,10,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241010_1595,2024,10,10,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241010_1596,2024,10,10,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241010_1597,2024,10,10,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241010_1598,2024,10,10,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241011_1599,2024,10,11,2,佐藤花子,14:00,18:00,14:00,18:17,4.0,4.3,0,17,FALSE,FALSE,
SH20241011_1600,2024,10,11,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241011_1601,2024,10,11,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241011_1602,2024,10,11,9,小林大輔,14:00,18:00,14:11,18:04,4.0,3.9,0,0,TRUE,FALSE,遅刻
SH20241012_1603,2024,10,12,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241012_1604,2024,10,12,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241012_1605,2024,10,12,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241013_1606,2024,10,13,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241013_1607,2024,10,13,4,山田美咲,17:00,22:00,17:00,21:44,5.0,4.7,0,0,FALSE,TRUE,早退
SH20241013_1608,2024,10,13,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241013_1609,2024,10,13,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241013_1610,2024,10,13,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241014_1611,2024,10,14,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241014_1612,2024,10,14,5,高橋健太,09:00,17:00,08:47,17:00,7.0,7.2,60,13,FALSE,FALSE,
SH20241014_1613,2024,10,14,7,渡辺翔,13:00,21:00,13:00,20:54,7.0,6.9,60,0,FALSE,TRUE,早退
SH20241014_1614,2024,10,14,9,小林大輔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241015_1615,2024,10,15,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241015_1616,2024,10,15,2,佐藤花子,09:00,13:00,09:00,13:08,4.0,4.1,0,8,FALSE,FALSE,
SH20241015_1617,2024,10,15,3,鈴木次郎,09:00,17:00,09:00,17:13,7.0,7.2,60,13,FALSE,FALSE,
SH20241015_1618,2024,10,15,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241016_1619,2024,10,16,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241016_1620,2024,10,16,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241016_1621,2024,10,16,4,山田美咲,09:00,17:00,09:00,17:13,7.0,7.2,60,13,FALSE,FALSE,
SH20241016_1622,2024,10,16,5,高橋健太,13:00,21:00,13:00,21:02,7.0,7.0,60,2,FALSE,FALSE,
SH20241016_1623,2024,10,16,7,渡辺翔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241016_1624,2024,10,16,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241017_1625,2024,10,17,1,田中太郎,17:00,22:00,17:00,22:16,5.0,5.3,0,16,FALSE,FALSE,
SH20241017_1626,2024,10,17,3,鈴木次郎,09:00,17:00,09:00,17:12,7.0,7.2,60,12,FALSE,FALSE,
SH20241017_1627,2024,10,17,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241017_1628,2024,10,17,5,高橋健太,13:00,21:00,13:11,21:01,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20241017_1629,2024,10,17,6,伊藤さくら,17:00,22:00,17:00,22:10,5.0,5.2,0,10,FALSE,FALSE,
SH20241017_1630,2024,10,17,7,渡辺翔,17:00,22:00,17:00,21:53,5.0,4.9,0,0,FALSE,TRUE,早退
SH20241018_1631,2024,10,18,1,田中太郎,09:00,13:00,09:13,13:00,4.0,3.8,0,0,TRUE,FALSE,遅刻
SH20241018_1632,2024,10,18,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241018_1633,2024,10,18,3,鈴木次郎,17:00,22:00,17:00,21:49,5.0,4.8,0,0,FALSE,TRUE,早退
SH20241018_1634,2024,10,18,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241018_1635,2024,10,18,8,中村陽子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241018_1636,2024,10,18,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241019_1637,2024,10,19,1,田中太郎,09:00,17:00,08:50,17:06,7.0,7.3,60,16,FALSE,FALSE,
SH20241019_1638,2024,10,19,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241019_1639,2024,10,19,6,伊藤さくら,09:00,13:00,09:00,13:08,4.0,4.1,0,8,FALSE,FALSE,
SH20241019_1640,2024,10,19,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241019_1641,2024,10,19,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241020_1642,2024,10,20,2,佐藤花子,09:00,13:00,08:56,13:14,4.0,4.3,0,18,FALSE,FALSE,
SH20241020_1643,2024,10,20,5,高橋健太,14:00,18:00,14:00,17:41,4.0,3.7,0,0,FALSE,TRUE,早退
SH20241020_1644,2024,10,20,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241020_1645,2024,10,20,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241021_1646,2024,10,21,1,田中太郎,14:00,18:00,13:58,18:00,4.0,4.0,0,2,FALSE,FALSE,
SH20241021_1647,2024,10,21,2,佐藤花子,13:00,21:00,13:00,20:53,7.0,6.9,60,0,FALSE,TRUE,早退
SH20241021_1648,2024,10,21,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241021_1649,2024,10,21,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241022_1650,2024,10,22,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241022_1651,2024,10,22,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241022_1652,2024,10,22,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241022_1653,2024,10,22,4,山田美咲,17:00,22:00,16:46,22:00,5.0,5.2,0,14,FALSE,FALSE,
SH20241022_1654,2024,10,22,7,渡辺翔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241023_1655,2024,10,23,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241023_1656,2024,10,23,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241023_1657,2024,10,23,3,鈴木次郎,17:00,22:00,17:00,21:42,5.0,4.7,0,0,FALSE,TRUE,早退
SH20241023_1658,2024,10,23,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241023_1659,2024,10,23,5,高橋健太,14:00,18:00,14:00,18:13,4.0,4.2,0,13,FALSE,FALSE,
SH20241023_1660,2024,10,23,7,渡辺翔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241023_1661,2024,10,23,8,中村陽子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241024_1662,2024,10,24,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241024_1663,2024,10,24,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241024_1664,2024,10,24,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241024_1665,2024,10,24,4,山田美咲,09:00,13:00,09:00,12:52,4.0,3.9,0,0,FALSE,TRUE,早退
SH20241024_1666,2024,10,24,5,高橋健太,13:00,21:00,12:54,21:00,7.0,7.1,60,6,FALSE,FALSE,
SH20241024_1667,2024,10,24,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241024_1668,2024,10,24,10,加藤真由美,09:00,13:00,09:11,13:00,4.0,3.8,0,0,TRUE,FALSE,遅刻
SH20241025_1669,2024,10,25,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241025_1670,2024,10,25,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241025_1671,2024,10,25,9,小林大輔,09:00,13:00,09:00,12:46,4.0,3.8,0,0,FALSE,TRUE,早退
SH20241025_1672,2024,10,25,10,加藤真由美,14:00,18:00,14:00,17:43,4.0,3.7,0,0,FALSE,TRUE,早退
SH20241026_1673,2024,10,26,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241026_1674,2024,10,26,2,佐藤花子,09:00,13:00,08:51,13:00,4.0,4.2,0,9,FALSE,FALSE,
SH20241026_1675,2024,10,26,3,鈴木次郎,13:00,21:00,13:00,20:55,7.0,6.9,60,0,FALSE,TRUE,早退
SH20241026_1676,2024,10,26,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241026_1677,2024,10,26,5,高橋健太,09:00,13:00,08:49,13:00,4.0,4.2,0,11,FALSE,FALSE,
SH20241026_1678,2024,10,26,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241026_1679,2024,10,26,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241026_1680,2024,10,26,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241026_1681,2024,10,26,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241027_1682,2024,10,27,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241027_1683,2024,10,27,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241027_1684,2024,10,27,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241027_1685,2024,10,27,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241027_1686,2024,10,27,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241027_1687,2024,10,27,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241028_1688,2024,10,28,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241028_1689,2024,10,28,3,鈴木次郎,13:00,21:00,13:00,21:02,7.0,7.0,60,2,FALSE,FALSE,
SH20241028_1690,2024,10,28,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241028_1691,2024,10,28,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241028_1692,2024,10,28,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241028_1693,2024,10,28,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241028_1694,2024,10,28,9,小林大輔,09:00,17:00,09:07,17:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20241028_1695,2024,10,28,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241029_1696,2024,10,29,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241029_1697,2024,10,29,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241029_1698,2024,10,29,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241029_1699,2024,10,29,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241029_1700,2024,10,29,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241030_1701,2024,10,30,1,田中太郎,17:00,22:00,17:00,21:57,5.0,5.0,0,0,FALSE,TRUE,早退
SH20241030_1702,2024,10,30,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241030_1703,2024,10,30,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241030_1704,2024,10,30,7,渡辺翔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241030_1705,2024,10,30,8,中村陽子,09:00,13:00,09:00,13:14,4.0,4.2,0,14,FALSE,FALSE,
SH20241030_1706,2024,10,30,10,加藤真由美,13:00,21:00,13:00,21:12,7.0,7.2,60,12,FALSE,FALSE,
SH20241031_1707,2024,10,31,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241031_1708,2024,10,31,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241031_1709,2024,10,31,6,伊藤さくら,14:00,18:00,14:01,18:04,4.0,4.0,0,3,TRUE,FALSE,遅刻
SH20241031_1710,2024,10,31,9,小林大輔,17:00,22:00,17:00,21:58,5.0,5.0,0,0,FALSE,TRUE,早退
SH20241031_1711,2024,10,31,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241101_1712,2024,11,1,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241101_1713,2024,11,1,2,佐藤花子,17:00,22:00,17:00,21:58,5.0,5.0,0,0,FALSE,TRUE,早退
SH20241101_1714,2024,11,1,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241101_1715,2024,11,1,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241101_1716,2024,11,1,7,渡辺翔,14:00,18:00,14:00,18:02,4.0,4.0,0,2,FALSE,FALSE,
SH20241101_1717,2024,11,1,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241101_1718,2024,11,1,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241102_1719,2024,11,2,2,佐藤花子,13:00,21:00,13:00,21:10,7.0,7.2,60,10,FALSE,FALSE,
SH20241102_1720,2024,11,2,3,鈴木次郎,09:00,17:00,09:11,17:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20241102_1721,2024,11,2,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241102_1722,2024,11,2,8,中村陽子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241102_1723,2024,11,2,9,小林大輔,09:00,17:00,08:48,17:00,7.0,7.2,60,12,FALSE,FALSE,
SH20241103_1724,2024,11,3,1,田中太郎,14:00,18:00,14:00,18:06,4.0,4.1,0,6,FALSE,FALSE,
SH20241103_1725,2024,11,3,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241103_1726,2024,11,3,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241103_1727,2024,11,3,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241103_1728,2024,11,3,5,高橋健太,09:00,13:00,09:05,13:00,4.0,3.9,0,0,TRUE,FALSE,遅刻
SH20241103_1729,2024,11,3,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241103_1730,2024,11,3,8,中村陽子,17:00,22:00,16:56,22:00,5.0,5.1,0,4,FALSE,FALSE,
SH20241103_1731,2024,11,3,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241104_1732,2024,11,4,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241104_1733,2024,11,4,5,高橋健太,17:00,22:00,17:00,22:15,5.0,5.3,0,15,FALSE,FALSE,
SH20241104_1734,2024,11,4,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241104_1735,2024,11,4,7,渡辺翔,13:00,21:00,13:00,21:01,7.0,7.0,60,1,FALSE,FALSE,
SH20241104_1736,2024,11,4,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241105_1737,2024,11,5,2,佐藤花子,09:00,13:00,09:00,12:45,4.0,3.8,0,0,FALSE,TRUE,早退
SH20241105_1738,2024,11,5,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241105_1739,2024,11,5,5,高橋健太,17:00,22:00,16:56,22:00,5.0,5.1,0,4,FALSE,FALSE,
SH20241105_1740,2024,11,5,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241105_1741,2024,11,5,9,小林大輔,14:00,18:00,14:00,17:41,4.0,3.7,0,0,FALSE,TRUE,早退
SH20241105_1742,2024,11,5,10,加藤真由美,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241106_1743,2024,11,6,1,田中太郎,09:00,13:00,09:00,12:41,4.0,3.7,0,0,FALSE,TRUE,早退
SH20241106_1744,2024,11,6,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241106_1745,2024,11,6,3,鈴木次郎,09:00,17:00,08:49,17:00,7.0,7.2,60,11,FALSE,FALSE,
SH20241106_1746,2024,11,6,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241106_1747,2024,11,6,5,高橋健太,14:00,18:00,14:00,18:13,4.0,4.2,0,13,FALSE,FALSE,
SH20241106_1748,2024,11,6,9,小林大輔,09:00,13:00,08:54,13:13,4.0,4.3,0,19,FALSE,FALSE,
SH20241106_1749,2024,11,6,10,加藤真由美,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241107_1750,2024,11,7,1,田中太郎,09:00,13:00,08:55,13:00,4.0,4.1,0,5,FALSE,FALSE,
SH20241107_1751,2024,11,7,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241107_1752,2024,11,7,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241107_1753,2024,11,7,5,高橋健太,17:00,22:00,17:00,22:18,5.0,5.3,0,18,FALSE,FALSE,
SH20241107_1754,2024,11,7,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241107_1755,2024,11,7,8,中村陽子,13:00,21:00,13:00,21:14,7.0,7.2,60,14,FALSE,FALSE,
SH20241107_1756,2024,11,7,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241108_1757,2024,11,8,1,田中太郎,09:00,13:00,09:00,13:18,4.0,4.3,0,18,FALSE,FALSE,
SH20241108_1758,2024,11,8,2,佐藤花子,09:00,13:00,08:46,13:00,4.0,4.2,0,14,FALSE,FALSE,
SH20241108_1759,2024,11,8,3,鈴木次郎,09:00,13:00,09:00,12:48,4.0,3.8,0,0,FALSE,TRUE,早退
SH20241108_1760,2024,11,8,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241108_1761,2024,11,8,6,伊藤さくら,17:00,22:00,17:04,21:47,5.0,4.7,0,0,TRUE,TRUE,"遅刻, 早退"
SH20241108_1762,2024,11,8,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241108_1763,2024,11,8,10,加藤真由美,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20241109_1764,2024,11,9,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241109_1765,2024,11,9,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241109_1766,2024,11,9,3,鈴木次郎,17:00,22:00,17:00,21:55,5.0,4.9,0,0,FALSE,TRUE,早退
SH20241109_1767,2024,11,9,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241109_1768,2024,11,9,6,伊藤さくら,09:00,17:00,08:50,17:00,7.0,7.2,60,10,FALSE,FALSE,
SH20241109_1769,2024,11,9,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241110_1770,2024,11,10,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20241110_1771,2024,11,10,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20241110_1772,2024,11,10,10,加藤真由美,09:00,13:00,09:00,12:54,4.0,3.9,0,0,FALSE,TRUE,早退
SH20241111_1773,2024,11,11,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
